Município;Entidade;Código da Licitação;Modalidade de licitação;Objeto;Descrição do objeto contratado;Produto (item);Quantidade do objeto contratado (item);Unidade do objeto contratado;Valor unitário orçamento estimativo lote;Quantidade orçamento estimativo lote;Unidade de medida orçamento estimativo lote;Valor unitário orçamento estimativo item;Quantidade orçamento estimativo item;Unidade de medida orçamento estimativo item;Número do edital;Data do edital;CNPJ do participante candidato;Nome do participante candidato;Resultado da Habilitação;Valor da Proposta;arquivo_origem;ano
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PIOGLITAZONA CLORIDATO 45 MG ;;;;9,7;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PIOGLITAZONA CLORIDATO 45 MG ;;;;10,2;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PIOGLITAZONA CLORIDATO 45 MG ;;;;10,7;180,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PREGABALINA 75MG CAPSULA DURA ;;;;0,44;360,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PREGABALINA 75MG CAPSULA DURA ;;;;0,96;360,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PREGABALINA 75MG CAPSULA DURA ;;;;3,16;360,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PREGABALINA 75MG CAPSULA DURA ;;;;3,66;360,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;PREGABALINA 75MG CAPSULA DURA ;;;;4,16;360,0;CAP;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;QUETIAPINA HEMIFUMARATO 25 MG COMPRIMIDOS REVEST. ;;;;0,27;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;QUETIAPINA HEMIFUMARATO 25 MG COMPRIMIDOS REVEST. ;;;;0,58;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;QUETIAPINA HEMIFUMARATO 25 MG COMPRIMIDOS REVEST. ;;;;3,43;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;QUETIAPINA HEMIFUMARATO 25 MG COMPRIMIDOS REVEST. ;;;;3,93;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;QUETIAPINA HEMIFUMARATO 25 MG COMPRIMIDOS REVEST. ;;;;4,93;270,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RINOSORO JET 0,9% INFANTIL SPRAY 100ML ;;;;46,48;9,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RINOSORO JET 0,9% INFANTIL SPRAY 100ML ;;;;46,98;9,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RINOSORO JET 0,9% INFANTIL SPRAY 100ML ;;;;47,78;9,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RINOSORO JET 0,9% INFANTIL SPRAY 100ML ;;;;64,66;9,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RIVAROXABANA 15MG ;;;;1,3;91,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RIVAROXABANA 15MG ;;;;1,58;91,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RIVAROXABANA 15MG ;;;;14,02;91,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RIVAROXABANA 15MG ;;;;14,52;91,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;RIVAROXABANA 15MG ;;;;15,02;91,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;SINVASTATINA 10MG ;;;;0,09;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;SINVASTATINA 10MG ;;;;0,3;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;SINVASTATINA 10MG ;;;;0,84;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;SINVASTATINA 10MG ;;;;1,34;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;SINVASTATINA 10MG ;;;;1,84;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TICAGRELOR 90MG ;;;;6,04;180,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TICAGRELOR 90MG ;;;;7,93;180,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TICAGRELOR 90MG ;;;;8,46;180,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TICAGRELOR 90MG ;;;;8,96;180,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TICAGRELOR 90MG ;;;;21,18;180,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIOTROPIO BROMETO 2,5 MCG (60 DOSES) DOSE SOL INAL CT FR PLAS 4ML L (60 DOSES) +RESPIMAT;;;;350,32;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIOTROPIO BROMETO 2,5 MCG (60 DOSES) DOSE SOL INAL CT FR PLAS 4ML L (60 DOSES) +RESPIMAT;;;;545,04;3,0;FRS;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TOPIRAMATO 100 MG ;;;;1,23;540,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TOPIRAMATO 100 MG ;;;;1,38;540,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TOPIRAMATO 100 MG ;;;;4,11;540,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TOPIRAMATO 100 MG ;;;;4,61;540,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;TOPIRAMATO 100 MG ;;;;5,11;540,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;VALSARTANA + SACUBITRIL 24/26MG ENTRESTO 50MG ;;;;3,99;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;VALSARTANA + SACUBITRIL 24/26MG ENTRESTO 50MG ;;;;8,56;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;VALSARTANA + SACUBITRIL 24/26MG ENTRESTO 50MG ;;;;9,06;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;VALSARTANA + SACUBITRIL 24/26MG ENTRESTO 50MG ;;;;9,56;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483876;Contratacao Direta - Dispensa de licitacao;Medicamentos;VALSARTANA + SACUBITRIL 24/26MG ENTRESTO 50MG ;;;;9,59;90,0;COM;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;AGULHA PARA CANETA DE INSULINA ;;;;99,66;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;AGULHA PARA CANETA DE INSULINA ;;;;102,5;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;AGULHA PARA CANETA DE INSULINA ;;;;116,9;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK CANULA 6MM CAIXA COM 10 UNIDADES - CANULA FLEXIVEL COM INSERCAO A 90 CATETER DE TELFON, ADESIVO DESCONECTAVEL;;;;714,0;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK CANULA 6MM CAIXA COM 10 UNIDADES - CANULA FLEXIVEL COM INSERCAO A 90 CATETER DE TELFON, ADESIVO DESCONECTAVEL;;;;929,9;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK CANULA 6MM CAIXA COM 10 UNIDADES - CANULA FLEXIVEL COM INSERCAO A 90 CATETER DE TELFON, ADESIVO DESCONECTAVEL;;;;947,21;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK CANULA 6MM CAIXA COM 10 UNIDADES - CANULA FLEXIVEL COM INSERCAO A 90 CATETER DE TELFON, ADESIVO DESCONECTAVEL;;;;980,0;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK CANULA 6MM CAIXA COM 10 UNIDADES - CANULA FLEXIVEL COM INSERCAO A 90 CATETER DE TELFON, ADESIVO DESCONECTAVEL;;;;1804,0;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK I 6MM/60CM COM INSERCAO A 90,CAIXA COM 10 CANULA E 10 CATETES,TEFLON,TAMANHO DA CANULA:6MM,TAMANHO DO CATETER60CM,DESCONECTAVEL.;;;;1047,0;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK I 6MM/60CM COM INSERCAO A 90,CAIXA COM 10 CANULA E 10 CATETES,TEFLON,TAMANHO DA CANULA:6MM,TAMANHO DO CATETER60CM,DESCONECTAVEL.;;;;1413,5;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK I 6MM/60CM COM INSERCAO A 90,CAIXA COM 10 CANULA E 10 CATETES,TEFLON,TAMANHO DA CANULA:6MM,TAMANHO DO CATETER60CM,DESCONECTAVEL.;;;;1439,05;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CANULA FLEXIVEL ACCU-CHECK FLEXLINK I 6MM/60CM COM INSERCAO A 90,CAIXA COM 10 CANULA E 10 CATETES,TEFLON,TAMANHO DA CANULA:6MM,TAMANHO DO CATETER60CM,DESCONECTAVEL.;;;;1522,0;4,0;CX;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CARTUCHO DE INSULINA P/ SPIRIT COMBO ;;;;724,0;3,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CARTUCHO DE INSULINA P/ SPIRIT COMBO ;;;;945,0;3,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CARTUCHO DE INSULINA P/ SPIRIT COMBO ;;;;960,12;3,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;CARTUCHO DE INSULINA P/ SPIRIT COMBO ;;;;972,0;3,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TAMBOR COM 6 LANCETAS ACCU-CHECK FAST CLIX CAIXA COM 4 TAMBORES,COM 6 LANCETAS EMBUTIDAS EMCADA TAMBOR 38X38X62.;;;;0,63;372,0;TB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TAMBOR COM 6 LANCETAS ACCU-CHECK FAST CLIX CAIXA COM 4 TAMBORES,COM 6 LANCETAS EMBUTIDAS EMCADA TAMBOR 38X38X62.;;;;0,64;372,0;TB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TAMBOR COM 6 LANCETAS ACCU-CHECK FAST CLIX CAIXA COM 4 TAMBORES,COM 6 LANCETAS EMBUTIDAS EMCADA TAMBOR 38X38X62.;;;;0,67;372,0;TB;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIRA TESTE PARA MONITORAMENTO DE GLICEMIA ;;;;2,31;2015,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIRA TESTE PARA MONITORAMENTO DE GLICEMIA ;;;;2,44;2015,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIRA TESTE PARA MONITORAMENTO DE GLICEMIA ;;;;2,45;2015,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024147483904;Contratacao Direta - Dispensa de licitacao;Medicamentos;TIRA TESTE PARA MONITORAMENTO DE GLICEMIA ;;;;2,8;2015,0;UN;;;;;;;;;;licitacao-2024-03_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024000000246;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA ASPARTE 100 UI/ML CANETA 3ML ;;;;55,11;85,0;UN;;;;;;;;;;licitacao-2024-11_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024000000246;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA ASPARTE 100 UI/ML CANETA 3ML ;;;;61,76;85,0;UN;;;;;;;;;;licitacao-2024-11_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024000000246;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA ASPARTE 100 UI/ML CANETA 3ML ;;;;63,49;85,0;UN;;;;;;;;;;licitacao-2024-11_0.zip;2024
Ferraz de Vasconcelos;PREFEITURA MUNICIPAL DE FERRAZ DE VASCONCELOS; 2024000000246;Contratacao Direta - Dispensa de licitacao;Medicamentos;INSULINA ASPARTE 100 UI/ML CANETA 3ML ;;;;70,0;85,0;UN;;;;;;;;;;licitacao-2024-11_0.zip;2024
